26/01/2013	Messor bouvieri	Brisingr	Madrid, Ensanche de Vallecas	Primer día soleado tras varios días frios y cubiertos. Zona de descampados arenosos con hierbas bajas y pequeños matorrales. Hormiguero con 8 o 10 reinas aladas y multitud majors y cabezones.
10/09/2010	Lasius mixtus	inurri	Bilbao, Plaza Moyua	21:10 h., 23º. Llovió hace dos días. En el paseo de piedra junto al cesped, dos reinas sin alas, cada una agarrando el cadaver de una obrera para coger su &quot;olor&quot;.
05/09/2010	Lasius sp.	alberto_enfermero	Béjar Salamanca zona &quot;el canalizo&quot;	Machos alados al levantar una piedra. no vuelos
04/09/2010	Solenopsis sp.	alberto_enfermero	Béjar Salamanca zona &quot;el canalizo&quot;	Machos alados al levantar una piedra. no vuelos
03/09/2010	Camponotus truncatus	alberto_enfermero	Béjar Salamanca	desalada sobre una pared 13.30 llovió dos días antes. cielo despejado. 22º
03/09/2010	Camponotus sp.	alberto_enfermero	Béjar Salamanca	alada corriendo por un camino. 10.00 am cielo despejado. suelo mojado, llovió dos días antes. 20º aprox
03/09/2010	Tetramorium sp.	alberto_enfermero	Béjar Salamanca	alada bajo piedra junto a varias obreras
03/09/2010	Pheidole pallidula	T-REX	circa de un claro rodeado por pinos y encinas.	salieron a las 6:33 pm, y terminaron a las 7:45 pm.
03/09/2010	Pheidole pallidula	chema	Churra (Murcia)	salida de alados de Pheidole. Una buena noticia para golondrinas comunes y dáuricas, que aprovecharon para llevarse su cena
28/08/2010	Tetramorium sp.	ankxo	Casás, Marín (Pontevedra)	A lo largo de la tarde iban cayendo en una minipiscina, a eso de las 19:00 ya sin alas por el suelo
27/08/2010	Camponotus barbaricus	xRubenx	javea	La vi y no dude en cogerla ay un monton pero no quise coger muxas solo me kede con 3
26/08/2010	Cardiocondyla sp.	alihormiga	La Manga del Mar Menor	Dos reinas saliendo de un hormiguero sobre las 14:00
24/08/2010	Cataglyphis sp.	Guillermo22	La Nucia Alicante (ESPAÑA)	he visto dos, una en la montaña y otra en mi jardin, cogi solo una. (por su dificultad de cria no quise coger la primera)
24/08/2010	Polyergus rufescens	chema	Calar de la Santa. Moratalla (Murcia)	una reina en el suelo, sin alas, bastante cerca de un nido de Formica sp, en una tarde calurosa
22/08/2010	Myrmica sp.	ankxo	Silvestre, Marín	Observo alados en plena cópula, en el suelo, en una zona arenosa de un arcén
21/08/2010	Camponotus barbaricus	alihormiga	Alicante	Algunas hembras sobrevolando el Castillo de Santa Barbara, 9:30 de la noche
21/08/2010	Camponotus foreli	chema	Calblanque. Cartagena (Murcia)	salida de reinas y machos en varios nidos al atardecer
21/08/2010	Pheidole pallidula	E·M·3	Les Muntanyes de Prades - Tarragona	Tarde despejada y calurosa
21/08/2010	Lasius niger	E·M·3	Les Muntanyes de Prades - Tarragona	Tarde despejada y calurosa
21/08/2010	Myrmica sp.	ankxo	Maceda, Ourense	Por la tarde excitación generalizada en todos los hormigueros, a la noche ya se encuentran alados lejos de los mismos.
20/08/2010	Solenopsis sp.	alihormiga	Alicante	Vuelos masivos después de un día de lluvia
20/08/2010	Pheidole pallidula	chema	Calblanque. Cartagena (Murcia)	salida de alados al atardecer en varios nidos
20/08/2010	Lasius sp.	znasf	Cantalejo (Segovia)	Abundante vuelo debajo de los focos de una atracción de feria a las afueras del pueblo, sobre las 22:00 horas. Día caluroso, llovío el día anterior.
19/08/2010	Solenopsis sp.	David_Pineda	elche	por la mañana a primera hora hasta el medio día, vuelo masivo,  un grupo numeroso de golondrinas pe ha puesto las botas , sólo un pequeño  número de ellas volvían al suelo.
18/08/2010	Camponotus cruentatus	jlblanco	población: Vozmediano, provincia de Soria.	por la noche a las 22:00h.
16/08/2010	Monomorium subopacum	alihormiga	Elche	Sin realizar vuelo. Un macho y varias hembras con alas ya fecundadas bajo una piedra, se podía ver a una arrancandoselas. Especie sin vuelos nupciales
09/08/2010	Pheidole pallidula	Eldono16	Santa Pola	Palmeral, a las 10:30 de la noche
08/08/2010	Lasius grandis	alberto_enfermero	béjar, salamanca	tarde tormentosa. bochorno. lluvia por los alrededores. alados machos y hembras en la salida de nidos
08/08/2010	Camponotus sp.	alberto_enfermero	Béjar Salamanca	debajo de una piedra. sin realizar vuelo. machos y hembras.
07/08/2010	Solenopsis sp.	alihormiga	Alicante, en mi urba	Un único macho, sobre las 13:00. Día muy caluroso
06/08/2010	Camponotus sp.	Guillermo22	La Nucia Alicante (ESPAÑA)	habia un monton de machos y reinas por los suelos, he cogido alguna desalada.
06/08/2010	Lasius sp.	alberto_enfermero	Buelna, Asturias, playa de cobijero	media mañana, varias reinas lasius por el suelo, desaladas. Llovió la noche anterior. nublado. 20º
04/08/2010	Camponotus micans	solounhumano	La Aljorra, Cartagena, Murcia	Hembras fecundadas buscando un lugar donde enterrarse. 19:05 horas. 27ºC. Sensación de humedad tras las lloviznas de la noche anterior. Tengo dos en casa.
02/08/2010	Lasius sp.	mendelius	El Escorial (Madrid)	Dia de mucho calor, a las 8 de la tarde. Solo vi princesas saliendo del hormiguero
01/08/2010	Camponotus cruentatus	quos	Barcelona	Por la tarde sobre las 21.00 cerca de Montbau han salido varias reinas.
28/07/2010	Camponotus cruentatus	Circinus	Palencia	Por el borde inferior de las fachadas cercanas a zonas ajardinadas (22:30 - 1:30 aprox.) Hace bastante que no llueve y la temperatura seria aprox. de unos 20º
27/07/2010	Myrmica sp.	ankxo	Casás, Marín (Pontevedra)	A las 11 de la noche montones de alados por todas partes. Día de mucho calor.
27/07/2010	Camponotus truncatus	alberto_enfermero	Béjar, Salamanca	11 de la noche. muchos machos, alada de truncatus, reina de cruentatus y reina de lasius desalada. Dudosa myrmicinae, ¿apha?
27/07/2010	Camponotus cruentatus	alberto_enfermero	Béjar, Salamanca	11 de la noche. muchos machos, alada de truncatus, reina de cruentatus y reina de lasius desalada. Dudosa myrmicinae, ¿apha?
27/07/2010	Lasius sp.	alberto_enfermero	Béjar, Salamanca	11 de la noche. muchos machos, alada de truncatus, reina de cruentatus y reina de lasius desalada. Dudosa myrmicinae, ¿apha?
27/07/2010	Aphaenogaster sp.	alberto_enfermero	Béjar, Salamanca	11 de la noche. muchos machos, alada de truncatus, reina de cruentatus y reina de lasius desalada. Dudosa myrmicinae, ¿apha?
27/07/2010	Lasius sp.	DuEnDe_CaNtAbRiA	revilla de camargo,cantabria	ultimas horas del dia sobre las 21:30,22 grados,vuelo masivo,gran cantidad de alados y reinas por el suelo
27/07/2010	Lasius niger	DuEnDe_CaNtAbRiA	el astillero,cantabria	una sola reina por la acera y varios alados,2 de la mañana,20 grados sin helada
27/07/2010	Camponotus cruentatus	Circinus	Palencia	Por el borde inferior de las fachadas cercanas a zonas ajardinadas (4:30 - 6:30 aprox.) Hace bastante que no llueve y la temperatura seria aprox. de unos 17º, vi alados por la noche
27/07/2010	Polyergus rufescens	E·M·3	Les Muntanyes de Prades - Tarragona	Al mediodia, soleado y caluroso (como las Formica)
27/07/2010	Lasius sp.	MadGator	Gama, Cacicedo (Cantabria)	10 pm, 23º, salida grande en Gama y pequeña en Cacicedo.
26/07/2010	Lasius sp.	MadGator	Bocos (Burgos)	salida grande, a las 18:00 unos 26º
25/07/2010	Lasius sp.	DuEnDe_CaNtAbRiA	la cavada,cantabria	dia de mucho calor 28 o 29 grados,algunas aladas por el aire y sin alas por el suelo muchas muertas,mediodia,vuelo poco numeroso.
24/07/2010	Camponotus truncatus	alberto_enfermero	Alba de Tormes, Salamanca	ultima hora de la tarde, se coló por la ventana del centro de salud donde trabajaba ^^. Alada. 25ºC aprox.
24/07/2010	Formica sanguinea	znasf	Cabezuela (Segovia)	Reina solitaria sobre las 16:00 horas en un prado. Día muy caluroso
22/07/2010	Camponotus sp.	Mikka	Málaga (zona del Atabal a Carranque)	Vuelos masivos durante varios días consecutivos en noches calurosas y muy húmedas
19/07/2010	Tetramorium sp.	alberto_enfermero	Béja (Salamanca) Zona: garganta del oso.	20:00 30ºC pleno sol. Reinas aladas volando de hormigueros y reina camponotus sp entre hojarasca.
19/07/2010	Camponotus sp.	alberto_enfermero	Béja (Salamanca) Zona: garganta del oso.	20:00 30ºC pleno sol. Reinas aladas volando de hormigueros y reina camponotus sp entre hojarasca.
19/07/2010	Tetramorium sp.	Guillermo22	sud este de Francia.	dia de bochorno, muchas camponotus reinas y machos por el suelo,alguna tetramorium. Sobre las 12 de la noche.
19/07/2010	Camponotus sp.	Guillermo22	sud este de Francia.	dia de bochorno, muchas camponotus reinas y machos por el suelo,alguna tetramorium. Sobre las 12 de la noche.
18/07/2010	Camponotus cruentatus	lra58mos	Trujilllo (Cáceres)	Reinas a montones.Noche muy calurosa
18/07/2010	Formica rufibarbis	lra58mos	Trujilllo (Cáceres)	Vuelo poco numeroso, en un hormiguero localizado un monton de reinas, todas fecundadas
18/07/2010	Pheidole pallidula	Darkmistery	Pozoblanco (Córdoba)	Acera llena de reinas pheidole, por la noche llena de alados de plagiolepis sp.
18/07/2010	Pheidole pallidula	racamubi	Camas (Sevilla)	sobre las 11:00 salida masiva
18/07/2010	Camponotus barbaricus	racamubi	Camas (Sevilla)	sobre las 11:00 salida masiva
18/07/2010	Camponotus cruentatus	mendelius	El Escorial (Madrid)	Un día que hizo un poquito más calor de lo normal, por la tarde sobre las 8.
18/07/2010	Camponotus aethiops	mendelius	El Escorial (Madrid)	Un día que hizo un poquito más calor de lo normal, por la tarde sobre las 8.
18/07/2010	Lasius sp.	mendelius	El Escorial (Madrid)	Un día que hizo un poquito más calor de lo normal, por la tarde sobre las 8.
18/07/2010	Pheidole sp.	mendelius	El Escorial (Madrid)	Un día que hizo un poquito más calor de lo normal, por la tarde sobre las 8.
18/07/2010	Lasius sp.	ankxo	Casás, Marín (Pontevedra)	Espectacular vuelo con gaviotas &quot;invitadas&quot; que no paraban de comer hormigas en el aire. Alrededor de las 18:30
17/07/2010	Camponotus sp.	Nilo	Madrid (ciudad universitaria)  22:00	
17/07/2010	Lasius sp.	Nilo	Madrid (ciudad universitaria)  22:00	
14/07/2010	Lasius niger	MadGator	Santander, Cacicedo (Cantabria)	empezaron a volar a las 9:30 am, por la tarde lluvia, 25º
13/07/2010	Temnothorax sp.	Nilo	Llampaies (Gerona)	Un macho en la pantalla del portátil xD 22:30
13/07/2010	Camponotus barbaricus	AbdoX	Tudela (Navarra)	Sobre el medio día, soleado, en una zona de cesped cercana a un pinar
12/07/2010	Cataglyphis sp.	Nilo	Llampaies (Gerona)	17:00 tarde muy calurosa, bochorno, cielo despejado y viento. Machos volando y una reina ahogada en piscina
12/07/2010	Temnothorax sp.	Nilo	Llampaies (Gerona)	Dos machos en una tela mosquitera. 23:00 noche cálida sin viento, cielo con alguna nube
12/07/2010	Lasius sp.	Manuel A.	Avilés, Asturias. Final del paseo de la ría, jardines.	22:00. Detrás del último banco.
11/07/2010	Camponotus truncatus	Nilo	La Bisbal d'Empordà	Sobre la 1:00 a.m. en una noches calurosa, bajo los focos de un partido de fútbol
11/07/2010	Lasius emarginatus	Nilo	La Bisbal d'Empordà (Gerona)	Sobre la 1:00 a.m. en una noches calurosa, bajo los focos de un partido de fútbol
11/07/2010	Lasius sp.	Nilo	La Bisbal d'Empordà (Gerona)	Sobre la 1:00 a.m. en una noches calurosa, bajo los focos de un partido de fútbol
11/07/2010	Pheidole pallidula	Nilo	La Bisbal d'Empordà (Gerona)	Sobre la 1:00 a.m. en una noches calurosa, bajo los focos de un partido de fútbol
11/07/2010	Camponotus sp.	Nilo	La Bisbal d'Empordà (Gerona)	Sobre la 1:00 a.m. en una noches calurosa, bajo los focos de un partido de fútbol
11/07/2010	Camponotus cruentatus	Nilo	La Bisbal d'Empordà (Gerona)	Sobre la 1:00 a.m. en una noches calurosa, bajo los focos de un partido de fútbol (3 reinas aladas)
10/07/2010	Camponotus barbaricus	racamubi	Camas (Sevilla)	sobre las 11:00 pero salida corta por causas de un poco de viento
10/07/2010	Camponotus cruentatus	znasf	El Pardo (Madrid)	Sobre las 22:00 horas, muchas reinas corriendo por el suelo. Mucho calor, sin viento. Tormenta el día anterior.
10/07/2010	Formica sanguinea	alberto_enfermero	Calzada de Valdunciel, Salamanca.	30º bochorno, sobre las 20:00. formica desalada. Machos sp cadaver por el suelo.
10/07/2010	Lasius sp.	alberto_enfermero	Calzada de Valdunciel, Salamanca.	30º bochorno, sobre las 20:00. formica desalada. Machos sp cadaver por el suelo.
10/07/2010	Camponotus sp.	alberto_enfermero	Calzada de Valdunciel, Salamanca.	30º bochorno, sobre las 20:00. formica desalada. Machos sp cadaver por el suelo.
09/07/2010	Cataglyphis sp.	insmetal	Valdemoro ( Madrid )	Una Reina sin Alas en Parque corriendo como un diabloo..Sobre las 13:00 p.m..Alrededor de 34 Grados.
08/07/2010	Lasius niger	MadGator	Cueto, Santander, Puente San Miguel, (Cantabria)	9.30 de la mañana en adelante, 25º, soleado con pequeña bruma
08/07/2010	Camponotus cruentatus	EagleScreen	Madrid (Moncloa)	Dos reinas fecundadas por el suelo hacia las 20:45. A las 20:04 T=37 C, P=1012 hPa y cayendo. Viento 4,4 m/s del Sur.
08/07/2010	Lasius niger	MadGator	Maliaño, (Cantabria)	18:00, 27º, tormenta a las 21:30
08/07/2010	Lasius fuliginosus	DuEnDe_CaNtAbRiA	laredo,cantabria	vuelos masivos,desde primera hora de la mañana hasta ultimas de la tarde,dia de mucho calor antes de una tormenta.
07/07/2010	Camponotus cruentatus	EagleScreen	Madrid (Moncloa)	Vuelos masivos entre las 21:00 y 21:30. Abundantes reinas fecundadas. A las 20:00 la temperatura era de 36 C y la presión de 1013 hPa y cayendo.
07/07/2010	Lasius sp.	insmetal	Madrid (Sur)	Recoji 10 Reinas correteando en un Parque pero habia decenas , el Vuelo debio ser Grande.A las 20:30 Horas, 35 Grados.
07/07/2010	Camponotus truncatus	Nilo	Llampaies (Gerona)	Vuelo nocturno. Escaso
07/07/2010	Lasius niger	MadGator	Maliaño, (Cantabria)	26 grados con sol, a las 11 de la mañana
06/07/2010	Tapinoma sp.	HormigueroFanatico	Alcorcon (Madrid)	Una reina solitaria ya con alas huia de unas obreras.
06/07/2010	Pheidole pallidula	Guillermo22	La Nucia Alicante (ESPAÑA)	Caen a mi piscina multitud de hembras (no fecundadas) y algun macho. Llevan 3 dias volando, se las ve salir de los hormigueros de por aqui. bastante calor, a habido algun pequeño chubasco.
06/07/2010	Lasius niger	soda	getxo-bilbao	dia de mucho calor, 30º, vuelos masivos, a partir de las 15:00 reinas sin alas por todas las aceras, ventanas, parques,...
06/07/2010	Lasius sp.	alberto_enfermero	Salamanca ciudad, centro	Última hora de la tarde. Temperatura elevada. &quot;bochorno&quot;. Varias reinas desaladas por el suelo.
05/07/2010	Camponotus cruentatus	EagleScreen	Madrid (Moncloa)	Vuelos escasos en algunos hormigueros hacia las 21:15. Día caluroso de bochorno, el día anterior llovió. Leves brisas de viento. Presión alrededor de 1017 hPa en aumento.
05/07/2010	Pheidole pallidula	EagleScreen	Madrid (Moncloa)	Varios alados saliendo de los hormigueros hacia las 21:15. Día caluroso de bochorno, el día anterior llovió. Leves brisas de viento. Presión alrededor de 1017 hPa y subiendo.
05/07/2010	Lasius sp.	HormigueroFanatico	San Lorenzo De El Escorial (Madrid)	Muchos alados subiendose a las hierbas para comenzar los vuelos. Sobre las 8:00 pm.
05/07/2010	Tetramorium sp.	HormigueroFanatico	San Lorenzo De El Escorial (Madrid)	Una reina solitaria por la acera con alas, cerca de un jardin. Se quito las alas en el tubo nada mas cogerla.Dia caluroso. 11:00 am.
05/07/2010	Lasius sp.	Manuel A.	Grandas de Salime, Asturias.	Los Vales. Sobre las 19:00.
03/07/2010	Aphaenogaster sp.	Nilo	Llampaies (Gerona)	Machos volando a media tarde. Día caluroso, soleado y ventoso
03/07/2010	Cataglyphis sp.	alberto_enfermero	Ronda	Durante el taxomara.
03/07/2010	Camponotus cruentatus	alberto_enfermero	Ronda	Durante el taxomara.
02/07/2010	Tetramorium sp.	Nilo	Bàscara (Gerona)	Vuelo al atardecer día caluroso y nublado
02/07/2010	Pheidole pallidula	Nilo	Bàscara (Gerona)	Vuelo a media tarde. Nublado y caluroso
02/07/2010	Pheidole pallidula	jaiju	Alfajarín (Zaragoza)	Al atardecer. Día muy caluroso. Machos en la boca del hormiguero. Reinas desaladas por el suelo
01/07/2010	Lasius sp.	yoiyomismo	Santiago de Compostela	Vuelo masivo sobre las 6:30 de la tarde. Día de bochorno y anuncian lluvias para mañana
01/07/2010	Pheidole pallidula	alvaro molina	Madrid, plaza eliptica	Vuelo tardio a partir de las 12:30 de la noche empiezan a salir cientos y cientos de alados
01/07/2010	Camponotus cruentatus	racamubi	Ronda (Malaga)	Fecha exacta 31/06/2010 Taxomara 2010 Vuelo masivo en camping del Sur 9:30 pm
01/07/2010	Cataglyphis rosenhaueri	EagleScreen	La Algaba de Ronda (Málaga)	Varias reinas fecundadas por el suelo durante buena parte de la mañana.
30/06/2010	Plagiolepis pygmaea	Nilo	Bellaterra (Barcelona)	Mucho calor. Pequeños chubascos
30/06/2010	Lasius grandis	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer
30/06/2010	Pheidole sp.	Guillermo22	La Nucia Alicante (ESPAÑA)	He visto muchas reinas y algun macho caer a mi piscina de esta especie, dia bastante caluroso, hora: 17h00-20:00
30/06/2010	Camponotus truncatus	Nilo	Bàscara (Gerona)	más bien nocturo
29/06/2010	Cataglyphis sp.	znasf	Barrio Las Tablas (Madrid)	Sobre las 16:00 horas. Tarde caluroso, sin viento. Solamente vi una.
29/06/2010	Tetramorium semilaeve	Nilo	Bellaterra (Barcelona)	Mucho calor. Pequeños chubascos
29/06/2010	Pheidole pallidula	Nilo	Bellaterra (Barcelona)	Vuelo al atardecer. Poco numeroso
29/06/2010	Lasius grandis	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer
28/06/2010	Lasius sp.	insect@nt	El Campello (Alicante)	Vuelos masivos de Lasius y Pheidoles, pero sobretodo Lasius, sobre las 21:00-22:00
28/06/2010	Pheidole pallidula	insect@nt	El Campello (Alicante)	Vuelos masivos de Lasius y Pheidoles, pero sobretodo Lasius, sobre las 21:00-22:00
28/06/2010	Lasius sp.	Guillermo22	La Nucia Alicante (ESPAÑA)	He visto unos pocos machos volando de esta especie, dia bastante caluroso, hora: 18h00-19:30
28/06/2010	Lasius niger	alihormiga	Alicante	Vuelo notable pero no masivo, se observaban reinas sobre las 9:30
28/06/2010	Lasius grandis	alihormiga	Alicante	Vuelo notable pero no masivo, se observaban reinas sobre las 9:30
28/06/2010	Pheidole sp.	alihormiga	Alicante	Vuelo notable pero no masivo, se observaban reinas sobre las 9:30
28/06/2010	Tetramorium sp.	alihormiga	Alicante	Vuelo notable pero no masivo, se observaban reinas sobre las 9:30
27/06/2010	Pheidole pallidula	Borjammer	Granada	Varias reinas de pheidole pallidula en el sur de Granada.
27/06/2010	Camponotus aethiops	Nilo	Cerdanyola del Vallés (Barcelona)	Días calurosos. Vuelo al atardecer
27/06/2010	Linepithema humile	Nilo	Cerdanyola del Vallés (Barcelona)	Recogida de algunos machos al atardecer/noche
27/06/2010	Pheidole pallidula	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer. Poco numeroso
27/06/2010	Lasius neglectus	Nilo	Cerdanyola del Vallés (Barcelona)	Días calurosos. Vuelo al atardecer
27/06/2010	Tetramorium caespitum	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer. Poco numeroso
27/06/2010	Lasius grandis	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer
27/06/2010	Camponotus truncatus	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer. Poco numeroso
26/06/2010	Lasius sp.	lra58mos	En un parque, solitaria caminando por la acera. Mostoles, MADRID	Era una tarde de mucho calor, solitaria caminaba por el asfalto, todavia no se le han caido las alas (asi que no se si es reina todavia), lo seguro es que era un alado
26/06/2010	Lasius sp.	Lupa	Alicante	Eran mas o menos las 12 de la noche.Se amontonaban alrededor de las farolas.
26/06/2010	Messor barbarus	Guillermo22	La Nucia Alicante (ESPAÑA)	Desde hace unos dias hay machos y reinas de estas especies volando, no hay muchos, caen a mi piscina y los rescato. Temperatura: 25ºC-30ºC
26/06/2010	Messor structor	Guillermo22	La Nucia Alicante (ESPAÑA)	Desde hace unos dias hay machos y reinas de estas especies volando, no hay muchos, caen a mi piscina y los rescato. Temperatura: 25ºC-30ºC
26/06/2010	Lasius sp.	ankxo	Ardán (límite costero entre ayuntamientos de Marín y Bueu, Pontevedra	Vuelo masivo, a partir de las 19:30 empiezan a aterrizar por toda la zona.
25/06/2010	Lasius niger	HormigueroFanatico	Alcorcon, Madrid	Tarde de mucho calor, a las 6 de la tarde los termometros marcaban 39 ºC al sol. Vuelos desde las 8 de la tarde hasta las 9:30 o incluso 10 de la noche. Nada de viento. Sin lluvias el dia anterior.
25/06/2010	Tetramorium sp.	HormigueroFanatico	Alcorcon, Madrid	Tarde de mucho calor, a las 6 de la tarde los termometros marcaban 39 ºC al sol. Vuelos desde las 8 de la tarde hasta las 9:30 o incluso 10 de la noche. Nada de viento. Sin lluvias el dia anterior.
25/06/2010	Formica sp.	yoiyomismo	Teo (afueras de Santiago de Compostela)	5:30 de la tarde en la piscina de mi urbanización. Día de bochorno, mañana bajan las temperaturas
25/06/2010	Lasius grandis	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo masivo al atardecer. Días especialmente calurosos
25/06/2010	Pheidole pallidula	Nilo	Cerdanyola del Vallés (Barcelona)	Vuelo al atardecer. Poco numeroso
24/06/2010	Lasius sp.	mitomed	Proaza (Asturias)	Después del vuelo no llovió, que aquí es lo que todos pensamos al verlas
24/06/2010	Lasius sp.	Faraón	Lliçà de Vall (Barcelona)	Un gran vuelo sobre el atardecer (19:00-21:00)
24/06/2010	Lasius niger	znasf	Vallecas (Madrid)	Sobre las 22:00 horas en el camino de un parque, 4 reinas, noche calurosa y sin viento.
24/06/2010	Formica sp.	yoiyomismo	Teo (afueras de Santiago de Compostela)	Día de calor, a las 11 de la mañana.
24/06/2010	Temnothorax rabaudi	Nilo	L´Ampurdà (Girona)	Vuelo al atardecer
24/06/2010	Camponotus truncatus	Nilo	L´Ampurdà (Girona)	Vuelo numeroso al atardecer
23/06/2010	Lasius niger	EagleScreen	Madrid (Hortaleza)	01:00 am. Decenas de reinas fecundadas por los suelos de las calles. Día de temperatura agradable (no demasiado caluroso).
23/06/2010	Tetramorium sp.	EagleScreen	Madrid (Hortaleza)	Una reina solitaria fecundada en el suelo hacia las 20:15. Día caluroso. Sin viento.
23/06/2010	Pheidole sp.	jaiju	Zaragoza centro	Sobre las 20:00 de la tarde. Numerosas reinas
23/06/2010	Lasius niger	jaiju	Zaragoza centro	Sobre las 20:00 de la tarde. Machos y Reinas en las salidas de los hormigueros. Vuelos más tarde
22/06/2010	Pheidole pallidula	Darkmistery	Todo Pozoblanco lleno.	Todas las aceras llenitas de obreras y machos alados. Las reinas corrian como el viento en las esquinas para ocultarse.
22/06/2010	Pheidole sp.	rasoplast	Argando del Rey (Madrid)	noche calurosa y sin viento llovio hace 4 o 5 dias, las colonias que vi estaban debajo de farolas
22/06/2010	Tetramorium sp.	rasoplast	Arganda del Rey (Madrid)	de 22:00-23:00 noche calurosa y sin viento llovio hace 4 o 5 dias. se encontraban junto a reinas de pheidole
22/06/2010	Tetramorium sp.	mendelius	Móstoles, Madrid	Dia caluroso, por la tarde en las aceras al lado de los parques.
22/06/2010	Lasius sp.	mendelius	Móstoles, Madrid	Dia caluroso, por la tarde en las aceras al lado de los parques.
22/06/2010	Tetramorium sp.	jlblanco	C/ María Zayas, 13; 50018, Zaragoza	En la acera, saliendo del hormiguero, tanto aladas como sin alas. Tanto machos como hembras. 22:00h, bastante calor. Identificadas en el foro.
21/06/2010	Lasius flavus	tucho	Marín. Pontevedra.	En la zona de jardín de casa. Al anochecer.
21/06/2010	Lasius flavus	tucho	Calle Aragón. Vigo.	En la acera. A última hora de la tarde.
21/06/2010	Lasius niger	alvaro molina	Madrid, Getafe, zona del sector 3 y alrededores	A partir de las 7, reinas y machos en pleno vuelo, por la noche bastatntes reinas correteando ya sin alas.
21/06/2010	Lasius niger	rasoplast	Arganda del Rey (Madrid)	de 22:00-23:00 noche calurosa y sin viento llovio hace 4 o 5 dias, tambien salieron durante los dos dias siguientes
20/06/2010	Aphaenogaster senilis	alihormiga	Alicante	Varios machos en una piscina
20/06/2010	Plagiolepis pygmaea	alihormiga	Alicante	Varios machos en una piscina
20/06/2010	Tapinoma sp.	alberto_enfermero	béjar, salamanca	debajo de una piedra. sin realizar vuelo. machos sólamante.
19/06/2010	Formica sp.	znasf	Alcobendas (Madrid)	Sobre las 19:00 horas en un parque, unos 25 grados y algo de viento
18/06/2010	Formica pratensis	alberto_enfermero	béjar, salamanca	en el interior del domo, ya formados y junto a las obreras
18/06/2010	Pheidole pallidula	alihormiga	Por todo Alicante	Vuelo masivo, cientos de alados y reinas
18/06/2010	Tetramorium sp.	alihormiga	Por todo Alicante	Vuelo masivo, cientos de alados y reinas
17/06/2010	Pogonomyrmex barbatus	dax_47	zapopan, jalisco, Mexico	tras una leve lluvia un mini vuelo de pogos como a las 7:30 pm para ser un minivuelo eran muchas
10/06/2010	Pheidole sp.	ivanet	Valencia (barrio de San Isidro)	Tras dia ventoso y soleado, a las 23:00 en las farolas del jardín muchos vuelos de machos y reinas.
07/06/2010	Formica rufibarbis	insmetal	Madrid Sur	Recogidas 1 Reina Fecundada y otra reina sin fecundar.A las 14 pm,Mucho Calor, correteando en un Parque.Falta Identificacion de Especie.
07/06/2010	Cataglyphis sp.	SMaUg	Madrid, Mendez alvaro a las 15:00	Muchisimos machos, solo he visto 2 hembras
07/06/2010	Cataglyphis sp.	znasf	Barrio Las Tablas (Madrid)	Sobre las 17:00 horas. Día caluroso con algo de viento. Solamente ví una reina corriendo a toda pastilla
06/06/2010	Tapinoma nigerrimum	Nilo	Parc de Collserola (Barcelona)	Al despejarse el cielo y salir el sol tras un día de lluvias al que le precedió un par de días especialmente calurosos.
05/06/2010	Tetramorium ruginode	galuis	carretera en el campo. con prados a un lado y viñas al otro. Logroño	21:00-22:00. empezaba a oscurecer. dia caluroso. A esa hora han caido gotas a ratos y un poco de tormenta. nublado.
04/06/2010	Pheidole pallidula	Nilo	Cerdanyola del Vallés (Barcelona)	23:00 Enjambre en farola. Noche cálida tras día soleado
04/06/2010	Linepithema humile	Nilo	Cerdanyola del Vallés (Barcelona)	23:00 MACHOS en un enjambre multiespecie en farola. Noche cálida tras día soleado
04/06/2010	Lasius lasioides	Nilo	Cerdanyola del Vallés (Barcelona)	23:00 Enjambre en farola. Noche cálida tras día soleado
04/06/2010	Tetramorium semilaeve	Nilo	Cerdanyola del Vallés (Barcelona)	23:00 Enjambre en farola. Noche cálida tras día soleado (especie minoritaria en el enjambre)
03/06/2010	Pheidole pallidula	manujr	Churriana(Málaga)	muchos machos pero solo una reina
02/06/2010	Formica rufibarbis	Lupa	Alicante.	Día de mucho calor (29 grados).
02/06/2010	Pheidole pallidula	Elias Amorós	La Marina, Elx	Desde el dia 2 hasta el dia 5 de Junio.
31/05/2010	Tetramorium sp.	HormigueroFanatico	Madrid (Alcorcon)	Muchisimos machos alados pero sin ninguna reina. Sobre las 7:30 pm. Dos dias antes pequeñas tormentas.
31/05/2010	Pheidole sp.	Karimabdul	Camas, Sevilla	Vuelos mas o menos masivos justo antes de anochecer. Bastante calor.
31/05/2010	Camponotus sp.	AlexG	caracas Venezuela	estan volando y aen cerca de mi casa pero aun ninguna fecundada todas aun tienen alas (5:00pm)
